rank,candidate_id,relative_path,candidate_type,score,sha256,primary_recall_reason,config_reference_count,related_texture_count,related_shader_count,related_sound_count,mesh_count,triangle_count,identity_status,next_action
850,P5T01-C00246,data/rf016/Models/PLAYERVIEW/PV-FD_M4A1_S_Transformers_WOMAN_BL.LTB,model,65,ed4d5a6f4283623803004284a3b64352137ea5fe676b6a947542be2094f09360,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
851,P5T01-C00247,data/rf016/Models/PLAYERVIEW/PV-FD_M4A1_S_Transformers_WOMAN_GR.LTB,model,65,ed4d5a6f4283623803004284a3b64352137ea5fe676b6a947542be2094f09360,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
852,P5T01-C00270,data/rf016/Models/PLAYERVIEW/PV-M4A1-CUSTOM2_BR_BL.LTB,model,65,9eab9bb494e2e894c6a5424368b710adaf7d2b7d7432cd385b1e22c36ae17799,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
853,P5T01-C00271,data/rf016/Models/PLAYERVIEW/PV-M4A1-CUSTOM2_BR_GR.LTB,model,65,770c98d2ccffb392f16d62311c3a37f47e69bb07090b753fd7ae3335e05129f9,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
854,P5T01-C00272,data/rf016/Models/PLAYERVIEW/PV-M4A1-CUSTOM2_BR_WOMAN_BL.LTB,model,65,cf4f6bb53f1916a044aabff00cc05a665db678f3d9869e4a8ba77b3613d3922d,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
855,P5T01-C00273,data/rf016/Models/PLAYERVIEW/PV-M4A1-CUSTOM2_BR_WOMAN_GR.LTB,model,65,4f219137a8fbd0eccc19637b33aac115ffa07730597ff3d7a5b08063731d5f57,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
856,P5T01-C00274,data/rf016/Models/PLAYERVIEW/PV-M4A1-CUSTOM_BL.LTB,model,65,2ee8bfa3e11107d062cd883959d746055ca23d1b29313fa49c8ea68f828a8e84,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
857,P5T01-C00276,data/rf016/Models/PLAYERVIEW/PV-M4A1-CUSTOM_BR_BL.LTB,model,65,e05fe73bd38b3858698061be2bc7d224c39eaacd5fd2695116125441b5ea9d47,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
858,P5T01-C00277,data/rf016/Models/PLAYERVIEW/PV-M4A1-CUSTOM_BR_GR.LTB,model,65,369b008a6bd40fa904128f5640188819f9bf3b170d954c53293cbfa055b54f23,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
859,P5T01-C00278,data/rf016/Models/PLAYERVIEW/PV-M4A1-CUSTOM_BR_WOMAN_BL.LTB,model,65,f52a6a54c617b728233668683129229de0581c9830a010a0407f0ffeb93241a4,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
860,P5T01-C00279,data/rf016/Models/PLAYERVIEW/PV-M4A1-CUSTOM_BR_WOMAN_GR.LTB,model,65,1d4bd49046913c2d032f3f854004beff49561f778dd526d81281bef796659d55,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
861,P5T01-C00280,data/rf016/Models/PLAYERVIEW/PV-M4A1-CUSTOM_GR.LTB,model,65,6dd8e97e929f3c5c9c18ddcbc76eb81d3a4dfe81b58fe41ebeea77f763fb6352,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
862,P5T01-C00281,data/rf016/Models/PLAYERVIEW/PV-M4A1-CUSTOM_WOMAN_BL.LTB,model,65,d34d75f587c342097c7753592c115982bd3435c12f32dc07c22c0a8eb3c7a31e,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
863,P5T01-C00282,data/rf016/Models/PLAYERVIEW/PV-M4A1-CUSTOM_WOMAN_GR.LTB,model,65,2086e045cd23dd495414b2984bed48a1450ced7612d440afbff711f546adf427,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
864,P5T01-C00284,data/rf016/Models/PLAYERVIEW/PV-M4A1-E_BL.LTB,model,65,ca9ca4f8503efcaa81454b36fe473f56ca6e144ee704a1602908f9860b6ac127,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
865,P5T01-C00285,data/rf016/Models/PLAYERVIEW/PV-M4A1-E_GR.LTB,model,65,527fa8020328cdfd18c06aee13f53dd237552619c5df7a85ce59655463bdae26,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
866,P5T01-C00286,data/rf016/Models/PLAYERVIEW/PV-M4A1-E_WOMAN_BL.LTB,model,65,9865c2a3e7c5f4409846513baf46d287c41f16f67519879bae7896689886a16e,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
867,P5T01-C00287,data/rf016/Models/PLAYERVIEW/PV-M4A1-E_WOMAN_GR.LTB,model,65,74ab4e0397bc9b1f2bebdc131ff879bb648328c70ae47c1a1b29af48b770bb6c,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
868,P5T01-C00289,data/rf016/Models/PLAYERVIEW/PV-M4A1_BL.LTB,model,65,ab426c43dbc9263b2e7e40a47363490660c7d7df7413971be315ab6f4f70ce36,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
869,P5T01-C00296,data/rf016/Models/PLAYERVIEW/PV-M4A1_Balance_BL.LTB,model,65,dc9a81ee44044d92c6ac8d74dac49a9915ff0b6bb3764c77dd5ea5d54f8ab58b,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
870,P5T01-C00297,data/rf016/Models/PLAYERVIEW/PV-M4A1_Balance_GR.LTB,model,65,2d85474b1e87d46829de56108f1219e7fd914e0bea77b5b9375c919341be743b,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
871,P5T01-C00298,data/rf016/Models/PLAYERVIEW/PV-M4A1_Balance_WOMAN_BL.LTB,model,65,6adcf0c0efaab2a97c4f2e99127a8e829be5224d2988a4c40a96f13008e61ea8,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
872,P5T01-C00299,data/rf016/Models/PLAYERVIEW/PV-M4A1_Balance_WOMAN_GR.LTB,model,65,8e54d0ac7da916f8a4cfdf7d2ba34f48c3caf703da6389fc863e83e3c2eb2a4c,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
873,P5T01-C00301,data/rf016/Models/PLAYERVIEW/PV-M4A1_CFS2025_BL.LTB,model,65,8292e022546b2d94535c8655f2dfb996ab80deaad56bc41ec26d4066da4c3e16,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
874,P5T01-C00302,data/rf016/Models/PLAYERVIEW/PV-M4A1_CFS2025_GR.LTB,model,65,8292e022546b2d94535c8655f2dfb996ab80deaad56bc41ec26d4066da4c3e16,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
875,P5T01-C00303,data/rf016/Models/PLAYERVIEW/PV-M4A1_CFS2025_WOMAN_BL.LTB,model,65,8292e022546b2d94535c8655f2dfb996ab80deaad56bc41ec26d4066da4c3e16,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
876,P5T01-C00304,data/rf016/Models/PLAYERVIEW/PV-M4A1_CFS2025_WOMAN_GR.LTB,model,65,8292e022546b2d94535c8655f2dfb996ab80deaad56bc41ec26d4066da4c3e16,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
877,P5T01-C00306,data/rf016/Models/PLAYERVIEW/PV-M4A1_CFS2026_BL.LTB,model,65,fdf0c739705e7cb4d429c9d63ef0a488353040a223c60730555d646f2dbbf9b8,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
878,P5T01-C00307,data/rf016/Models/PLAYERVIEW/PV-M4A1_CFS2026_GR.LTB,model,65,fdf0c739705e7cb4d429c9d63ef0a488353040a223c60730555d646f2dbbf9b8,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
879,P5T01-C00308,data/rf016/Models/PLAYERVIEW/PV-M4A1_CFS2026_WOMAN_BL.LTB,model,65,fdf0c739705e7cb4d429c9d63ef0a488353040a223c60730555d646f2dbbf9b8,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
880,P5T01-C00309,data/rf016/Models/PLAYERVIEW/PV-M4A1_CFS2026_WOMAN_GR.LTB,model,65,fdf0c739705e7cb4d429c9d63ef0a488353040a223c60730555d646f2dbbf9b8,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
881,P5T01-C00311,data/rf016/Models/PLAYERVIEW/PV-M4A1_CHICKEN_BL.LTB,model,65,39dc1ddff47b3a8b575a10a4478b27c6986a63b4f40222f417d9c98c4135cb13,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
882,P5T01-C00312,data/rf016/Models/PLAYERVIEW/PV-M4A1_CHICKEN_GR.LTB,model,65,56a04b8a4e54f4c460505507293ccf53214fdba8f590db87b21ce8dd71484b97,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
883,P5T01-C00313,data/rf016/Models/PLAYERVIEW/PV-M4A1_CHICKEN_WOMAN_BL.LTB,model,65,22e40807f9903c7bf270d8b6044e8f052513c452b0a8632025edf2bed16c1728,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
884,P5T01-C00314,data/rf016/Models/PLAYERVIEW/PV-M4A1_CHICKEN_WOMAN_GR.LTB,model,65,ed7fda9537649307f84218f883f0885b718f9899c3028f41b89a5487f0dbe33b,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
885,P5T01-C00316,data/rf016/Models/PLAYERVIEW/PV-M4A1_C_Brasil_BR_BL.LTB,model,65,23fcd479600202c0a00a846f5dd45adeeb708b5e451c02cc19dc14f5266e8f3e,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
886,P5T01-C00317,data/rf016/Models/PLAYERVIEW/PV-M4A1_C_Brasil_BR_GR.LTB,model,65,54db0d6c3f463660dac642d6c7b4c38b85a644ee5510fa16d504c50526718134,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
887,P5T01-C00318,data/rf016/Models/PLAYERVIEW/PV-M4A1_C_Brasil_BR_WOMAN_BL.LTB,model,65,034a26963c5e166489b20c9aceb0f2af34528fbeaca9b30dd7937bcfcb735fff,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
888,P5T01-C00319,data/rf016/Models/PLAYERVIEW/PV-M4A1_C_Brasil_BR_WOMAN_GR.LTB,model,65,d56aec94141e299c0414fbf80dbc66d3d7efa7b5b0ecca933093fafc71abc445,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
889,P5T01-C00321,data/rf016/Models/PLAYERVIEW/PV-M4A1_C_Danger_BL.LTB,model,65,0b45d264aa6591ae022c9ba27343fff479b95862ac33bea758b4b11975c28e07,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
890,P5T01-C00322,data/rf016/Models/PLAYERVIEW/PV-M4A1_C_Danger_GR.LTB,model,65,0b45d264aa6591ae022c9ba27343fff479b95862ac33bea758b4b11975c28e07,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
891,P5T01-C00323,data/rf016/Models/PLAYERVIEW/PV-M4A1_C_Danger_WOMAN_BL.LTB,model,65,0b45d264aa6591ae022c9ba27343fff479b95862ac33bea758b4b11975c28e07,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
892,P5T01-C00324,data/rf016/Models/PLAYERVIEW/PV-M4A1_C_Danger_WOMAN_GR.LTB,model,65,0b45d264aa6591ae022c9ba27343fff479b95862ac33bea758b4b11975c28e07,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
893,P5T01-C00326,data/rf016/Models/PLAYERVIEW/PV-M4A1_C_DevilWing_BL.LTB,model,65,7d6e3c386673fbc3a2b2af7336a2846dbf401d0fa46ba8745f82e3aab8834d46,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
894,P5T01-C00327,data/rf016/Models/PLAYERVIEW/PV-M4A1_C_DevilWing_GR.LTB,model,65,14643659666c8e4f3bafd34f67618fbec68e2dea7ffbf917faf46362452db9c7,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
895,P5T01-C00328,data/rf016/Models/PLAYERVIEW/PV-M4A1_C_DevilWing_WOMAN_BL.LTB,model,65,454f800b46557f869e63bd2a4ef1eff8fbe72bd9bdc7e7650e39e522cb288020,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
896,P5T01-C00329,data/rf016/Models/PLAYERVIEW/PV-M4A1_C_DevilWing_WOMAN_GR.LTB,model,65,cb2277ebe1619a800441b80d2e407490ed503e3af67b1c5db75f3aca6d63afed,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
897,P5T01-C00331,data/rf016/Models/PLAYERVIEW/PV-M4A1_C_UltimateGold_BL.LTB,model,65,671bae41d206581de407dbd4eeac0d75cad8f557f78250fe951fe3f65e536a35,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
898,P5T01-C00332,data/rf016/Models/PLAYERVIEW/PV-M4A1_C_UltimateGold_GR.LTB,model,65,6a0702070926383d69bedd216f26c72f54c06d9676f8bcdf068bd670961b3b1a,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
899,P5T01-C00333,data/rf016/Models/PLAYERVIEW/PV-M4A1_C_UltimateGold_WOMAN_BL.LTB,model,65,7951b33166150f4b5de80ffeac63c9aaa71f323ef145794104b351c0f3744173,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
900,P5T01-C00334,data/rf016/Models/PLAYERVIEW/PV-M4A1_C_UltimateGold_WOMAN_GR.LTB,model,65,022a3bbb30a30fa37dca39072ec045a0774510b3d62c56a075a75d014632b16e,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
901,P5T01-C00336,data/rf016/Models/PLAYERVIEW/PV-M4A1_C_Unicorn_BL.LTB,model,65,89ecf5943923940471467a815e24a87b3a5f03e17d4a1eaaada40aabe29ca4ad,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
902,P5T01-C00337,data/rf016/Models/PLAYERVIEW/PV-M4A1_C_Unicorn_GR.LTB,model,65,ee615878a56e0e2e73f885f3c671eab2c8ae4073fae8ec97fd33d4b0272a47df,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
903,P5T01-C00338,data/rf016/Models/PLAYERVIEW/PV-M4A1_C_Unicorn_WOMAN_BL.LTB,model,65,464d6599c69479c9d70bed01e9c376a4e82b0e5530feb4bcc963f437c84bacb1,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
904,P5T01-C00339,data/rf016/Models/PLAYERVIEW/PV-M4A1_C_Unicorn_WOMAN_GR.LTB,model,65,8a41140d83eb646037dde58f8a7796abbff0d7a9113446c3628072eebe5a00dc,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
905,P5T01-C00341,data/rf016/Models/PLAYERVIEW/PV-M4A1_Custom_RedCrystal_BL.LTB,model,65,6696639b7370d06c59a8218c14d0fc1695316d5b699f7c2298ecf4b549295301,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
906,P5T01-C00342,data/rf016/Models/PLAYERVIEW/PV-M4A1_Custom_RedCrystal_GR.LTB,model,65,c5a041fe13e9ee67da5c03a47f359a680d049b82073f8c42d7328c0702540300,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
907,P5T01-C00343,data/rf016/Models/PLAYERVIEW/PV-M4A1_Custom_RedCrystal_WOMAN_BL.LTB,model,65,7443bded7e1152877fd185729885eecd9c0a440cfde0cbcf0aae0993696dd4cf,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
908,P5T01-C00344,data/rf016/Models/PLAYERVIEW/PV-M4A1_Custom_RedCrystal_WOMAN_GR.LTB,model,65,c4088f090c3705edfae4b60de04faccc5c0ca2d09d4c04361e747c0358600df8,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
909,P5T01-C00346,data/rf016/Models/PLAYERVIEW/PV-M4A1_Custom_Tech_BL.LTB,model,65,eeb4fc3c2a6fc7956afc1a9cb17165a37ada40ebca56ed7002bcc9d30866c243,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
910,P5T01-C00347,data/rf016/Models/PLAYERVIEW/PV-M4A1_Custom_Tech_GR.LTB,model,65,eeb4fc3c2a6fc7956afc1a9cb17165a37ada40ebca56ed7002bcc9d30866c243,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
911,P5T01-C00348,data/rf016/Models/PLAYERVIEW/PV-M4A1_Custom_Tech_WOMAN_BL.LTB,model,65,eeb4fc3c2a6fc7956afc1a9cb17165a37ada40ebca56ed7002bcc9d30866c243,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
912,P5T01-C00349,data/rf016/Models/PLAYERVIEW/PV-M4A1_Custom_Tech_WOMAN_GR.LTB,model,65,eeb4fc3c2a6fc7956afc1a9cb17165a37ada40ebca56ed7002bcc9d30866c243,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
913,P5T01-C00351,data/rf016/Models/PLAYERVIEW/PV-M4A1_EventMatch_BL.LTB,model,65,6020c795d3614cf97232822dd902157e31ae609a4a7ee681478a900f6409ff65,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
914,P5T01-C00353,data/rf016/Models/PLAYERVIEW/PV-M4A1_EventMatch_GP_BL.LTB,model,65,cce9aa909b626e678181c732cb3a71a8a12247b1a6d7f7ee874511be0fb7a9d8,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
915,P5T01-C00354,data/rf016/Models/PLAYERVIEW/PV-M4A1_EventMatch_GP_GR.LTB,model,65,cce9aa909b626e678181c732cb3a71a8a12247b1a6d7f7ee874511be0fb7a9d8,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
916,P5T01-C00355,data/rf016/Models/PLAYERVIEW/PV-M4A1_EventMatch_GP_WOMAN_BL.LTB,model,65,cce9aa909b626e678181c732cb3a71a8a12247b1a6d7f7ee874511be0fb7a9d8,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
917,P5T01-C00356,data/rf016/Models/PLAYERVIEW/PV-M4A1_EventMatch_GP_WOMAN_GR.LTB,model,65,cce9aa909b626e678181c732cb3a71a8a12247b1a6d7f7ee874511be0fb7a9d8,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
918,P5T01-C00357,data/rf016/Models/PLAYERVIEW/PV-M4A1_EventMatch_GR.LTB,model,65,6020c795d3614cf97232822dd902157e31ae609a4a7ee681478a900f6409ff65,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
919,P5T01-C00358,data/rf016/Models/PLAYERVIEW/PV-M4A1_EventMatch_WOMAN_BL.LTB,model,65,6020c795d3614cf97232822dd902157e31ae609a4a7ee681478a900f6409ff65,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
920,P5T01-C00359,data/rf016/Models/PLAYERVIEW/PV-M4A1_EventMatch_WOMAN_GR.LTB,model,65,6020c795d3614cf97232822dd902157e31ae609a4a7ee681478a900f6409ff65,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
921,P5T01-C00360,data/rf016/Models/PLAYERVIEW/PV-M4A1_GR.LTB,model,65,a63ce757560ecc526fde045b274298ef3a18bac4b75b2f4a8d05445a07cbbc5c,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
922,P5T01-C00362,data/rf016/Models/PLAYERVIEW/PV-M4A1_Guitar_BL.LTB,model,65,1d16bbb5c8d162d50c4a229caf609ec64c9c3aad7a6e8e4f004ae0253cbb09ea,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
923,P5T01-C00363,data/rf016/Models/PLAYERVIEW/PV-M4A1_Guitar_GR.LTB,model,65,f1f52d1f61a73724ff5c8326177d4599db78314cc2d7ab92fedf7ecb91644872,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
924,P5T01-C00365,data/rf016/Models/PLAYERVIEW/PV-M4A1_Guitar_Graffiti_BL.LTB,model,65,4be470c4d174924b2d55f018e0b8e9f4a9588133a08579a34f121f8fc6351cc6,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
925,P5T01-C00366,data/rf016/Models/PLAYERVIEW/PV-M4A1_Guitar_Graffiti_GR.LTB,model,65,32247b2c44bd19fa09fcd51c5b526bf4609031fdcf4ed50471ac196677d42ad9,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
926,P5T01-C00367,data/rf016/Models/PLAYERVIEW/PV-M4A1_Guitar_Graffiti_WOMAN_BL.LTB,model,65,6f42b79ae25f854cb0c33be6579d45a497d9284299da492ab7005cee678238d1,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
927,P5T01-C00368,data/rf016/Models/PLAYERVIEW/PV-M4A1_Guitar_Graffiti_WOMAN_GR.LTB,model,65,3db268c855cda5036fa0f634b6e4b28e94c0fa83f3f7d9f2e57607bc832039e3,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
928,P5T01-C00369,data/rf016/Models/PLAYERVIEW/PV-M4A1_Guitar_WOMAN_BL.LTB,model,65,1f9a720b5b4b22979d50e159e58bfc542ad90f7c9817d4949cfdcf85abe679db,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
929,P5T01-C00370,data/rf016/Models/PLAYERVIEW/PV-M4A1_Guitar_WOMAN_GR.LTB,model,65,2ba4d8f183b0a570184b3178fb611ff0174a3d713816ad3ce76429446325d8fb,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
930,P5T01-C00372,data/rf016/Models/PLAYERVIEW/PV-M4A1_MachineReaper_BL.LTB,model,65,d82daf78ac41c6ef8c0b8f913211eb511f2a6436485c3e44087bebfdc35ca3d6,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
931,P5T01-C00373,data/rf016/Models/PLAYERVIEW/PV-M4A1_MachineReaper_GR.LTB,model,65,4dd39cf13670e741362f450807bec62bbeceb4865ebb9e48419639599ed149a3,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
932,P5T01-C00374,data/rf016/Models/PLAYERVIEW/PV-M4A1_MachineReaper_WOMAN_BL.LTB,model,65,ed0f8e15de7d1b24c3f905349659b0da6f088d061ff4f026432a3cd0c13dd280,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
933,P5T01-C00375,data/rf016/Models/PLAYERVIEW/PV-M4A1_MachineReaper_WOMAN_GR.LTB,model,65,7984beb8ff2675f3df31a9f61d940a8d0613fa97b18ef7736142b2580927651a,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
934,P5T01-C00377,data/rf016/Models/PLAYERVIEW/PV-M4A1_NW_BL.LTB,model,65,f51e31635e6831dbb7c8e2674b630b6c8b479f5d298809ee4d99d3dee4914e51,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
935,P5T01-C00378,data/rf016/Models/PLAYERVIEW/PV-M4A1_NW_GR.LTB,model,65,f51e31635e6831dbb7c8e2674b630b6c8b479f5d298809ee4d99d3dee4914e51,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
936,P5T01-C00379,data/rf016/Models/PLAYERVIEW/PV-M4A1_NW_WOMAN_BL.LTB,model,65,f51e31635e6831dbb7c8e2674b630b6c8b479f5d298809ee4d99d3dee4914e51,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
937,P5T01-C00380,data/rf016/Models/PLAYERVIEW/PV-M4A1_NW_WOMAN_GR.LTB,model,65,f51e31635e6831dbb7c8e2674b630b6c8b479f5d298809ee4d99d3dee4914e51,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
938,P5T01-C00382,data/rf016/Models/PLAYERVIEW/PV-M4A1_SILENCER_BL.LTB,model,65,a65fe242d4b66f430bb8ef879e69096187f5be2167e8d0e9359d27ff0fee9ab0,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
939,P5T01-C00383,data/rf016/Models/PLAYERVIEW/PV-M4A1_SILENCER_GR.LTB,model,65,ba4cd2ea15b28d1418d1fec65c70491757eb99b88e6e54f8a74061d3075f3e65,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
940,P5T01-C00384,data/rf016/Models/PLAYERVIEW/PV-M4A1_SILENCER_WOMAN_BL.LTB,model,65,844eeba46248da91599f3e27c4c02879023ae1970b6e6a9b955e21a5abe6878f,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
941,P5T01-C00385,data/rf016/Models/PLAYERVIEW/PV-M4A1_SILENCER_WOMAN_GR.LTB,model,65,71e41660ff45d23ebe617a26fb148d3589cf1065b573ae5bd81d318add67f3c7,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
942,P5T01-C00397,data/rf016/Models/PLAYERVIEW/PV-M4A1_S_ArtNeon_BL.LTB,model,65,a3e363b2fd1e64fe30dd64c33e5f3693596dba5c5323a539848254129bb8c96a,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
943,P5T01-C00398,data/rf016/Models/PLAYERVIEW/PV-M4A1_S_ArtNeon_GR.LTB,model,65,a3e363b2fd1e64fe30dd64c33e5f3693596dba5c5323a539848254129bb8c96a,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
